,Precision,Recall,Threshold
43,0.00514775977121,0.964285714286,3.63719868893e-05
44,0.00514874141876,0.964285714286,3.64182200784e-05
45,0.00514972344078,0.964285714286,3.64447650968e-05
46,0.00515070583747,0.964285714286,3.65304334121e-05
47,0.00515168860904,0.964285714286,3.66511551248e-05
48,0.00515267175573,0.964285714286,3.67887194624e-05
49,0.00515365527772,0.964285714286,3.69008764683e-05
50,0.00515463917526,0.964285714286,3.71696982515e-05
51,0.00515562344854,0.964285714286,3.72062950172e-05
52,0.00515660809778,0.964285714286,3.75598290825e-05
53,0.00515759312321,0.964285714286,3.76107633015e-05
54,0.00515857852503,0.964285714286,3.77269489949e-05
55,0.00515956430346,0.964285714286,3.77929587805e-05
56,0.00516055045872,0.964285714286,3.78508555351e-05
57,0.00516153699102,0.964285714286,3.79204952289e-05
58,0.00516252390057,0.964285714286,3.79447841454e-05
59,0.00516351118761,0.964285714286,3.79692867913e-05
60,0.00516449885233,0.964285714286,3.79801929521e-05
61,0.00516548689497,0.964285714286,3.8048259145e-05
62,0.00516647531573,0.964285714286,3.81082367677e-05
63,0.00516746411483,0.964285714286,3.81116525097e-05
64,0.0051684532925,0.964285714286,3.81514750456e-05
65,0.00516944284894,0.964285714286,3.82043041703e-05
66,0.00517043278437,0.964285714286,3.82498468216e-05
67,0.00517142309902,0.964285714286,3.83803986823e-05
68,0.0051724137931,0.964285714286,3.83976069207e-05
69,0.00517340486683,0.964285714286,3.8415479379e-05
70,0.00517439632043,0.964285714286,3.86729243341e-05
71,0.00517538815411,0.964285714286,3.87285520133e-05
72,0.0051763803681,0.964285714286,3.87347284531e-05
73,0.00517737296261,0.964285714286,3.87514202709e-05
74,0.00517836593786,0.964285714286,3.87760279323e-05
75,0.00517935929407,0.964285714286,3.879141e-05
76,0.00518035303147,0.964285714286,3.88917226838e-05
77,0.00518134715026,0.964285714286,3.90396001663e-05
78,0.00518234165067,0.964285714286,3.91339847609e-05
79,0.00518333653292,0.964285714286,3.91340130679e-05
80,0.00518433179724,0.964285714286,3.92259843136e-05
81,0.00518532744383,0.964285714286,3.92587350538e-05
82,0.00518632347292,0.964285714286,3.92830927261e-05
83,0.00518731988473,0.964285714286,3.92924976786e-05
84,0.00518831667948,0.964285714286,3.93147254856e-05
85,0.00518931385739,0.964285714286,3.94741239737e-05
86,0.00519031141869,0.964285714286,3.96569342433e-05
87,0.00519130936358,0.964285714286,3.97568419613e-05
88,0.00519230769231,0.964285714286,3.98892888104e-05
89,0.00519330640508,0.964285714286,3.99458489925e-05
90,0.00519430550212,0.964285714286,3.99855189914e-05
91,0.00519530498364,0.964285714286,4.01183836569e-05
92,0.00519630484988,0.964285714286,4.03372460927e-05
93,0.00519730510106,0.964285714286,4.04870945286e-05
94,0.00519830573739,0.964285714286,4.05946239761e-05
95,0.0051993067591,0.964285714286,4.07656213657e-05
96,0.00520030816641,0.964285714286,4.0816625788e-05
97,0.00520130995955,0.964285714286,4.10199874403e-05
98,0.00520231213873,0.964285714286,4.11719402208e-05
99,0.00520331470418,0.964285714286,4.12489107059e-05
100,0.00520431765613,0.964285714286,4.14765823795e-05
101,0.00520532099479,0.964285714286,4.1532814836e-05
102,0.0052063247204,0.964285714286,4.17976109593e-05
103,0.00520732883317,0.964285714286,4.18506753754e-05
104,0.00520833333333,0.964285714286,4.19371973667e-05
105,0.00520933822111,0.964285714286,4.1993127342e-05
106,0.00521134916039,0.964285714286,4.21862691684e-05
107,0.00521235521236,0.964285714286,4.22744581498e-05
108,0.00521336165283,0.964285714286,4.26446782058e-05
109,0.00521537570021,0.964285714286,4.26595400767e-05
110,0.00521638330757,0.964285714286,4.27145464963e-05
111,0.00521739130435,0.964285714286,4.32154493364e-05
112,0.00521839969076,0.964285714286,4.33242326484e-05
113,0.00521940846704,0.964285714286,4.34681855114e-05
114,0.00522041763341,0.964285714286,4.34842563057e-05
115,0.0052214271901,0.964285714286,4.34998741001e-05
116,0.00522243713733,0.964285714286,4.35300852628e-05
117,0.00522344747533,0.964285714286,4.36387115848e-05
118,0.00522445820433,0.964285714286,4.37776650428e-05
119,0.00522546932456,0.964285714286,4.37784744969e-05
120,0.00522648083624,0.964285714286,4.40520052653e-05
121,0.00522749273959,0.964285714286,4.42094810413e-05
122,0.00522850503486,0.964285714286,4.42133832284e-05
123,0.00522951772225,0.964285714286,4.42737753679e-05
124,0.00523053080201,0.964285714286,4.49636551314e-05
125,0.00523154427437,0.964285714286,4.5191073601e-05
126,0.00523255813953,0.964285714286,4.55585661795e-05
127,0.00523357239775,0.964285714286,4.57418331457e-05
128,0.00523458704924,0.964285714286,4.58091339608e-05
129,0.00523560209424,0.964285714286,4.59849469524e-05
130,0.00523661753297,0.964285714286,4.6106924643e-05
131,0.00523763336566,0.964285714286,4.65303468851e-05
132,0.00523864959255,0.964285714286,4.66621901214e-05
133,0.00523966621386,0.964285714286,4.67545730117e-05
134,0.00524068322981,0.964285714286,4.68491211275e-05
135,0.00524170064065,0.964285714286,4.69554057639e-05
136,0.0052427184466,0.964285714286,4.70067750053e-05
137,0.00524373664789,0.964285714286,4.70228933143e-05
138,0.00524475524476,0.964285714286,4.70770599879e-05
139,0.00524577423742,0.964285714286,4.71338069156e-05
140,0.00524679362612,0.964285714286,4.7240004154e-05
141,0.00524781341108,0.964285714286,4.75362245781e-05
142,0.00524883359253,0.964285714286,4.76893310078e-05
143,0.00524985417072,0.964285714286,4.78322069646e-05
144,0.00525087514586,0.964285714286,4.79635452024e-05
145,0.00525189651819,0.964285714286,4.81445334803e-05
146,0.00525291828794,0.964285714286,4.81756655918e-05
147,0.00525394045534,0.964285714286,4.82527744715e-05
148,0.00525496302063,0.964285714286,4.83280975008e-05
149,0.00525598598404,0.964285714286,4.84952016134e-05
150,0.00525700934579,0.964285714286,4.8657439093e-05
151,0.00525803310613,0.964285714286,4.88903642021e-05
152,0.00525905726529,0.964285714286,4.89753373823e-05
153,0.0052600818235,0.964285714286,4.90262472975e-05
154,0.00526110678098,0.964285714286,4.92027310413e-05
155,0.00526213213798,0.964285714286,4.92444023359e-05
156,0.00526315789474,0.964285714286,4.92851440347e-05
157,0.00526418405147,0.964285714286,4.92912022815e-05
158,0.00526521060842,0.964285714286,4.93750509529e-05
159,0.00526623756583,0.964285714286,4.96609910736e-05
160,0.00526726492392,0.964285714286,4.99829829093e-05
161,0.00526829268293,0.964285714286,4.99998150159e-05
162,0.00526932084309,0.964285714286,5.00006328012e-05
163,0.00527034940465,0.964285714286,5.02351849018e-05
164,0.00527137836783,0.964285714286,5.03214328756e-05
165,0.00527240773286,0.964285714286,5.0329694858e-05
166,0.0052734375,0.964285714286,5.04194355801e-05
167,0.00527446766947,0.964285714286,5.05400319074e-05
168,0.0052754982415,0.964285714286,5.09255387498e-05
169,0.00527652921634,0.964285714286,5.1070621788e-05
170,0.00527756059421,0.964285714286,5.11985100205e-05
171,0.00527859237537,0.964285714286,5.12839632495e-05
172,0.00527962456003,0.964285714286,5.12875725867e-05
173,0.00528065714845,0.964285714286,5.13417600112e-05
174,0.00528169014085,0.964285714286,5.14312084137e-05
175,0.00528272353747,0.964285714286,5.14444945115e-05
176,0.00528375733855,0.964285714286,5.15042251937e-05
177,0.00528582615505,0.964285714286,5.15475105346e-05
178,0.00528686117094,0.964285714286,5.15898936453e-05
179,0.00528789659224,0.964285714286,5.17559546657e-05
180,0.0052889324192,0.964285714286,5.19217572604e-05
181,0.00528996865204,0.964285714286,5.21098413743e-05
182,0.00529100529101,0.964285714286,5.22043895072e-05
183,0.00529204233634,0.964285714286,5.24218260851e-05
184,0.00529307978828,0.964285714286,5.2487969911e-05
185,0.00529411764706,0.964285714286,5.27855290036e-05
186,0.00529515591292,0.964285714286,5.28764288119e-05
187,0.00529619458611,0.964285714286,5.28873858203e-05
188,0.00529723366686,0.964285714286,5.36205805876e-05
189,0.00529827315542,0.964285714286,5.3709702514e-05
190,0.00529931305201,0.964285714286,5.37707703559e-05
191,0.00530035335689,0.964285714286,5.38974246345e-05
192,0.00530139407029,0.964285714286,5.43363117547e-05
193,0.00530243519246,0.964285714286,5.43778349397e-05
194,0.00530347672363,0.964285714286,5.44017362259e-05
195,0.00530451866405,0.964285714286,5.4449632718e-05
196,0.00530556101395,0.964285714286,5.44790844833e-05
197,0.00530660377358,0.964285714286,5.49145393478e-05
198,0.00530764694319,0.964285714286,5.52400017414e-05
199,0.00530973451327,0.964285714286,5.5249023627e-05
200,0.00531077891424,0.964285714286,5.56249067301e-05
201,0.00531182372615,0.964285714286,5.58186806381e-05
202,0.00531286894923,0.964285714286,5.58250171779e-05
203,0.00531391458374,0.964285714286,5.58602837476e-05
204,0.00531496062992,0.964285714286,5.58782489206e-05
205,0.00531600708801,0.964285714286,5.613831614e-05
206,0.00531705395825,0.964285714286,5.63696830422e-05
207,0.00531810124089,0.964285714286,5.63908900071e-05
208,0.00531914893617,0.964285714286,5.6460619268e-05
209,0.00532019704433,0.964285714286,5.64687651746e-05
210,0.00532124556563,0.964285714286,5.65029601471e-05
211,0.0053222945003,0.964285714286,5.65479346007e-05
212,0.00532334384858,0.964285714286,5.66696933613e-05
213,0.00532439361073,0.964285714286,5.67590526784e-05
214,0.00532544378698,0.964285714286,5.69318290856e-05
215,0.00532649437759,0.964285714286,5.69552102603e-05
216,0.00532754538279,0.964285714286,5.70516838024e-05
217,0.00532859680284,0.964285714286,5.7114386838e-05
218,0.00532964863798,0.964285714286,5.71389696183e-05
219,0.00533070088845,0.964285714286,5.71682264179e-05
220,0.0053317535545,0.964285714286,5.72287163225e-05
221,0.00533280663638,0.964285714286,5.73609771746e-05
222,0.00533386013433,0.964285714286,5.76698107158e-05
223,0.00533491404861,0.964285714286,5.76803397212e-05
224,0.00533596837945,0.964285714286,5.77052268823e-05
225,0.0053370231271,0.964285714286,5.78334163807e-05
226,0.00533807829181,0.964285714286,5.80526024922e-05
227,0.00533913387384,0.964285714286,5.81615044571e-05
228,0.00534018987342,0.964285714286,5.85103175427e-05
229,0.0053412462908,0.964285714286,5.8603795228e-05
230,0.00534230312624,0.964285714286,5.86743162976e-05
231,0.00534336037997,0.964285714286,5.88088855076e-05
232,0.00534441805226,0.964285714286,5.8930305014e-05
233,0.00534547614334,0.964285714286,5.89753805982e-05
234,0.00534653465347,0.964285714286,5.89900922841e-05
235,0.00534759358289,0.964285714286,5.90120976369e-05
236,0.00534865293185,0.964285714286,5.90822404946e-05
237,0.00534971270061,0.964285714286,5.92246965436e-05
238,0.00535077288942,0.964285714286,5.94499598009e-05
239,0.00535183349851,0.964285714286,5.95550666875e-05
240,0.00535289452815,0.964285714286,5.96950667042e-05
241,0.00535395597858,0.964285714286,5.97116553385e-05
242,0.00535501785006,0.964285714286,5.97612914621e-05
243,0.00535608014283,0.964285714286,5.98197580399e-05
244,0.00535714285714,0.964285714286,5.98440348886e-05
245,0.00535820599325,0.964285714286,6.01860590048e-05
246,0.00535926955141,0.964285714286,6.0453789099e-05
247,0.00536033353186,0.964285714286,6.05426406837e-05
248,0.00536139793487,0.964285714286,6.08336497184e-05
249,0.00536246276068,0.964285714286,6.08628176879e-05
250,0.00536352800954,0.964285714286,6.09075671487e-05
251,0.0053645936817,0.964285714286,6.09443477365e-05
252,0.00536565977742,0.964285714286,6.0960523528e-05
253,0.00536672629696,0.964285714286,6.11136196398e-05
254,0.00536779324056,0.964285714286,6.11242545296e-05
255,0.00536886060847,0.964285714286,6.11637041539e-05
256,0.00536992840095,0.964285714286,6.2003460327e-05
257,0.00537099661826,0.964285714286,6.20055148694e-05
258,0.00537206526064,0.964285714286,6.23341789131e-05
259,0.00537313432836,0.964285714286,6.24921146681e-05
260,0.00537420382166,0.964285714286,6.25974919737e-05
261,0.00537527374079,0.964285714286,6.26403339096e-05
262,0.00537634408602,0.964285714286,6.27110716454e-05
263,0.0053774148576,0.964285714286,6.30710807564e-05
264,0.00537848605578,0.964285714286,6.30738666021e-05
265,0.00537955768081,0.964285714286,6.31137867746e-05
266,0.00538062973296,0.964285714286,6.31585332171e-05
267,0.00538170221248,0.964285714286,6.32636958452e-05
268,0.00538277511962,0.964285714286,6.32899606314e-05
269,0.00538384845464,0.964285714286,6.33598780172e-05
270,0.00538492221779,0.964285714286,6.34576884713e-05
271,0.00518651506084,0.928571428571,6.35905913858e-05
272,0.00518754988029,0.928571428571,6.37392263355e-05
273,0.00518858511275,0.928571428571,6.38167114125e-05
274,0.00518962075848,0.928571428571,6.38435770789e-05
275,0.00519065681773,0.928571428571,6.39188680357e-05
276,0.00519169329073,0.928571428571,6.41568285627e-05
277,0.00519376747903,0.928571428571,6.42385462007e-05
278,0.00519480519481,0.928571428571,6.43108600577e-05
279,0.00519584332534,0.928571428571,6.43949398838e-05
280,0.00519688187088,0.928571428571,6.44343821825e-05
281,0.00519792083167,0.928571428571,6.47261113579e-05
282,0.00519896020796,0.928571428571,6.47861432625e-05
283,0.0052,0.928571428571,6.49620606802e-05
284,0.00520104020804,0.928571428571,6.50145923092e-05
285,0.00520208083233,0.928571428571,6.50333784926e-05
286,0.00520312187312,0.928571428571,6.50405455477e-05
287,0.00520416333066,0.928571428571,6.51762343411e-05
288,0.00520520520521,0.928571428571,6.52196043863e-05
289,0.005206247497,0.928571428571,6.52887038109e-05
290,0.00520729020629,0.928571428571,6.53525344631e-05
291,0.00520833333333,0.928571428571,6.55172443869e-05
292,0.00520937687838,0.928571428571,6.56537165719e-05
293,0.00521042084168,0.928571428571,6.58436137525e-05
294,0.00521146522349,0.928571428571,6.60254738041e-05
295,0.00521251002406,0.928571428571,6.64612159018e-05
296,0.00521355524363,0.928571428571,6.64996962117e-05
297,0.00521460088247,0.928571428571,6.65941535399e-05
298,0.00521564694082,0.928571428571,6.66893218026e-05
299,0.00521669341894,0.928571428571,6.66950854605e-05
300,0.00521774031708,0.928571428571,6.70618793925e-05
301,0.00521878763549,0.928571428571,6.71280797359e-05
302,0.00521983537442,0.928571428571,6.71599419434e-05
303,0.00522088353414,0.928571428571,6.71801004496e-05
304,0.00522193211488,0.928571428571,6.74086842977e-05
305,0.00522298111691,0.928571428571,6.74297486847e-05
306,0.00522403054049,0.928571428571,6.75739192783e-05
307,0.00522508038585,0.928571428571,6.76604570979e-05
308,0.00522613065327,0.928571428571,6.76728305555e-05
309,0.00522718134298,0.928571428571,6.79443293088e-05
310,0.00522823245526,0.928571428571,6.81959538174e-05
311,0.00522928399035,0.928571428571,6.83816976457e-05
312,0.0052303359485,0.928571428571,6.84751964837e-05
313,0.00523138832998,0.928571428571,6.84837811975e-05
314,0.00523244113504,0.928571428571,6.85732287989e-05
315,0.00523349436393,0.928571428571,6.86282168123e-05
316,0.00523454801691,0.928571428571,6.86290329169e-05
317,0.00523560209424,0.928571428571,6.87426496945e-05
318,0.00523665659617,0.928571428571,6.89052234582e-05
319,0.00523771152297,0.928571428571,6.9212469294e-05
320,0.00523876687487,0.928571428571,6.92433675512e-05
321,0.00523982265216,0.928571428571,6.93534547767e-05
322,0.00524087885507,0.928571428571,6.94308988542e-05
323,0.00524193548387,0.928571428571,6.96621266768e-05
324,0.00524299253882,0.928571428571,6.97529568929e-05
325,0.00524405002017,0.928571428571,6.97553640836e-05
326,0.00524510792818,0.928571428571,6.99561723944e-05
327,0.00524616626312,0.928571428571,7.00481203753e-05
328,0.00524722502523,0.928571428571,7.00610391629e-05
329,0.00524828421478,0.928571428571,7.02618238148e-05
330,0.00524934383202,0.928571428571,7.0296216923e-05
331,0.00525040387722,0.928571428571,7.0810925506e-05
332,0.00525146435064,0.928571428571,7.08252549043e-05
333,0.00525252525253,0.928571428571,7.08932155518e-05
334,0.00525358658315,0.928571428571,7.09735381455e-05
335,0.00525464834276,0.928571428571,7.10195896617e-05
336,0.00525571053164,0.928571428571,7.10968416595e-05
337,0.00525677315002,0.928571428571,7.1294321487e-05
338,0.00525783619818,0.928571428571,7.1421919453e-05
339,0.00525889967638,0.928571428571,7.14418674599e-05
340,0.00525996358487,0.928571428571,7.14489568971e-05
341,0.00526102792392,0.928571428571,7.14563080364e-05
342,0.00526209269379,0.928571428571,7.1483244288e-05
343,0.00526315789474,0.928571428571,7.14929938823e-05
344,0.00526422352703,0.928571428571,7.16012014752e-05
345,0.00526528959093,0.928571428571,7.17544727556e-05
346,0.00526635608669,0.928571428571,7.23892412649e-05
347,0.00526742301459,0.928571428571,7.26398756092e-05
348,0.00526849037487,0.928571428571,7.26785056401e-05
349,0.00526955816782,0.928571428571,7.27414783634e-05
350,0.00527062639368,0.928571428571,7.30774650282e-05
351,0.00527169505272,0.928571428571,7.31241997585e-05
352,0.0052727641452,0.928571428571,7.33096453347e-05
353,0.0052738336714,0.928571428571,7.33191442724e-05
354,0.00527490363157,0.928571428571,7.34074596706e-05
355,0.00527597402597,0.928571428571,7.34269004199e-05
356,0.00527704485488,0.928571428571,7.36558987757e-05
357,0.00527811611855,0.928571428571,7.36701331284e-05
358,0.00527918781726,0.928571428571,7.3761573837e-05
359,0.00528025995126,0.928571428571,7.41981128009e-05
360,0.00528133252082,0.928571428571,7.42404527443e-05
361,0.00528240552621,0.928571428571,7.42824984025e-05
362,0.00528347896769,0.928571428571,7.43367204243e-05
363,0.00528455284553,0.928571428571,7.43429566277e-05
364,0.00528562715999,0.928571428571,7.43447121551e-05
365,0.00528670191135,0.928571428571,7.48238355875e-05
366,0.00528777709986,0.928571428571,7.48433431337e-05
367,0.00528885272579,0.928571428571,7.49076345068e-05
368,0.00528992878942,0.928571428571,7.49921322918e-05
369,0.00529100529101,0.928571428571,7.51296120474e-05
370,0.00529208223082,0.928571428571,7.52924568186e-05
371,0.00529315960912,0.928571428571,7.56612609061e-05
372,0.00529423742619,0.928571428571,7.56950153021e-05
373,0.00529531568228,0.928571428571,7.5838453082e-05
374,0.00529639437767,0.928571428571,7.58959929866e-05
375,0.00529747351263,0.928571428571,7.59488107481e-05
376,0.00529855308743,0.928571428571,7.61065886837e-05
377,0.00529963310232,0.928571428571,7.62606807369e-05
378,0.00530071355759,0.928571428571,7.63939007036e-05
379,0.00530179445351,0.928571428571,7.63994258053e-05
380,0.00530287579033,0.928571428571,7.65336739943e-05
381,0.00530395756834,0.928571428571,7.65778678533e-05
382,0.0053050397878,0.928571428571,7.66984313513e-05
383,0.00530612244898,0.928571428571,7.7015738512e-05
384,0.00530720555215,0.928571428571,7.70258919362e-05
385,0.00530828909759,0.928571428571,7.71287372861e-05
386,0.00530937308556,0.928571428571,7.71551812725e-05
387,0.00531045751634,0.928571428571,7.71826554644e-05
388,0.00531154239019,0.928571428571,7.7232374253e-05
389,0.0053126277074,0.928571428571,7.75012258115e-05
390,0.00531479967294,0.928571428571,7.75288819742e-05
391,0.00531588632182,0.928571428571,7.78619258605e-05
392,0.00531697341513,0.928571428571,7.81697461297e-05
393,0.00531806095316,0.928571428571,7.85995354791e-05
394,0.00531914893617,0.928571428571,7.86990642814e-05
395,0.00532023736444,0.928571428571,7.87959726526e-05
396,0.00532132623823,0.928571428571,7.89351147428e-05
397,0.00532241555783,0.928571428571,7.89412643458e-05
398,0.00532350532351,0.928571428571,7.90810757312e-05
399,0.00532459553553,0.928571428571,7.91791208447e-05
400,0.00532568619418,0.928571428571,7.92144230766e-05
401,0.00532677729973,0.928571428571,7.92260320727e-05
402,0.00532786885246,0.928571428571,7.92944795188e-05
403,0.00532896085263,0.928571428571,7.942316027e-05
404,0.00533005330053,0.928571428571,7.95903118022e-05
405,0.00533114619643,0.928571428571,7.968590682e-05
406,0.00533223954061,0.928571428571,7.98971097024e-05
407,0.00533333333333,0.928571428571,8.00523024185e-05
408,0.00533442757489,0.928571428571,8.01376532176e-05
409,0.00533552226554,0.928571428571,8.02093829604e-05
410,0.00533661740558,0.928571428571,8.02834148152e-05
411,0.00533771299528,0.928571428571,8.03757063056e-05
412,0.00533880903491,0.928571428571,8.03788083704e-05
413,0.00533990552475,0.928571428571,8.05899359701e-05
414,0.00534100246508,0.928571428571,8.06356476624e-05
415,0.00534209985617,0.928571428571,8.07103489965e-05
416,0.00534319769831,0.928571428571,8.10185583033e-05
417,0.00534429599178,0.928571428571,8.10812296294e-05
418,0.00534539473684,0.928571428571,8.11932487128e-05
419,0.00534649393379,0.928571428571,8.12798450185e-05
420,0.00534759358289,0.928571428571,8.12914145412e-05
421,0.00534869368443,0.928571428571,8.13276845274e-05
422,0.00534979423868,0.928571428571,8.14856719098e-05
423,0.00535089524594,0.928571428571,8.15424073441e-05
424,0.00535199670646,0.928571428571,8.16927106131e-05
425,0.00535309862055,0.928571428571,8.17078015084e-05
426,0.00535420098847,0.928571428571,8.17250675328e-05
427,0.0053553038105,0.928571428571,8.17621260998e-05
428,0.00535640708694,0.928571428571,8.18408029079e-05
429,0.00535751081805,0.928571428571,8.19810355213e-05
430,0.00535861500412,0.928571428571,8.20276475637e-05
431,0.00535971964543,0.928571428571,8.21658665426e-05
432,0.00536082474227,0.928571428571,8.22374573613e-05
433,0.00536193029491,0.928571428571,8.24283158901e-05
434,0.00536303630363,0.928571428571,8.26952175491e-05
435,0.00536414276872,0.928571428571,8.27239879008e-05
436,0.00536524969047,0.928571428571,8.27595854102e-05
437,0.00536635706914,0.928571428571,8.31572621875e-05
438,0.00536746490504,0.928571428571,8.32239855069e-05
439,0.00536857319843,0.928571428571,8.33531044037e-05
440,0.00536968194961,0.928571428571,8.35009493721e-05
441,0.00537079115885,0.928571428571,8.3501282492e-05
442,0.00537190082645,0.928571428571,8.35700535239e-05
443,0.00537301095268,0.928571428571,8.36777995429e-05
444,0.00537412153783,0.928571428571,8.39343142397e-05
445,0.00537523258218,0.928571428571,8.39870804223e-05
446,0.00537634408602,0.928571428571,8.41334868482e-05
447,0.00537745604964,0.928571428571,8.4552921555e-05
448,0.00537856847331,0.928571428571,8.49386025711e-05
449,0.00537968135733,0.928571428571,8.50747831589e-05
450,0.00538079470199,0.928571428571,8.53361335363e-05
451,0.00538190850756,0.928571428571,8.54888100982e-05
452,0.00538302277433,0.928571428571,8.55229875697e-05
453,0.00538413750259,0.928571428571,8.56177521315e-05
454,0.00538525269263,0.928571428571,8.60053154954e-05
455,0.00538636834473,0.928571428571,8.60055610766e-05
456,0.00538748445918,0.928571428571,8.61667427437e-05
457,0.00538860103627,0.928571428571,8.61880851298e-05
458,0.00539083557951,0.928571428571,8.61983335056e-05
459,0.00539195354625,0.928571428571,8.63272284073e-05
460,0.00539307197677,0.928571428571,8.65740076126e-05
461,0.00539419087137,0.928571428571,8.66065182034e-05
462,0.00539531023034,0.928571428571,8.66292240625e-05
463,0.00539643005396,0.928571428571,8.67506583269e-05
464,0.00539755034254,0.928571428571,8.67696294409e-05
465,0.00539867109635,0.928571428571,8.67964707084e-05
466,0.00539979231568,0.928571428571,8.69949455531e-05
467,0.00540091400083,0.928571428571,8.7140886259e-05
468,0.00540203615209,0.928571428571,8.72815546248e-05
469,0.00540315876974,0.928571428571,8.73968133349e-05
470,0.00540428185408,0.928571428571,8.74013779994e-05
471,0.00540540540541,0.928571428571,8.74532765951e-05
472,0.005406529424,0.928571428571,8.75306243363e-05
473,0.00540765391015,0.928571428571,8.76772134716e-05
474,0.00540877886416,0.928571428571,8.77653173116e-05
475,0.00540990428631,0.928571428571,8.77974999752e-05
476,0.0054110301769,0.928571428571,8.78768138784e-05
477,0.00541215653622,0.928571428571,8.78977656108e-05
478,0.00541328336456,0.928571428571,8.80398379317e-05
479,0.00541441066222,0.928571428571,8.81270229938e-05
480,0.00541553842949,0.928571428571,8.83786594114e-05
481,0.00541666666667,0.928571428571,8.86167886869e-05
482,0.00541779537404,0.928571428571,8.89440446694e-05
483,0.0054189245519,0.928571428571,8.91505997732e-05
484,0.00542005420054,0.928571428571,8.91962779189e-05
485,0.00542118432027,0.928571428571,8.93048934619e-05
486,0.00542231491137,0.928571428571,8.93856323496e-05
487,0.00542457750887,0.928571428571,8.9446097514e-05
488,0.00542570951586,0.928571428571,8.94965092138e-05
489,0.00542684199541,0.928571428571,8.95393021434e-05
490,0.00542797494781,0.928571428571,8.98532946801e-05
491,0.00542910837336,0.928571428571,9.00357283043e-05
492,0.00543024227235,0.928571428571,9.00478307615e-05
493,0.00543137664508,0.928571428571,9.01237022996e-05
494,0.00543251149185,0.928571428571,9.01753804341e-05
495,0.00543364681296,0.928571428571,9.02877997754e-05
496,0.0054347826087,0.928571428571,9.02883840328e-05
497,0.00543591887936,0.928571428571,9.03321326728e-05
498,0.00543819284668,0.928571428571,9.05265006876e-05
499,0.00543933054393,0.928571428571,9.11768816791e-05
500,0.0054404687173,0.928571428571,9.15420375589e-05
501,0.0054416073671,0.928571428571,9.15941813068e-05
502,0.00544274649362,0.928571428571,9.16812892923e-05
503,0.00544388609715,0.928571428571,9.17669933821e-05
504,0.00544502617801,0.928571428571,9.18827918564e-05
505,0.00544616673649,0.928571428571,9.20530124402e-05
506,0.00544730777289,0.928571428571,9.21932261853e-05
507,0.00544844928751,0.928571428571,9.22651717739e-05
508,0.00544959128065,0.928571428571,9.22836806486e-05
509,0.00545073375262,0.928571428571,9.24096207655e-05
510,0.00545187670371,0.928571428571,9.24419283543e-05
511,0.00545302013423,0.928571428571,9.24469981906e-05
512,0.00545416404447,0.928571428571,9.2497817301e-05
513,0.00545530843475,0.928571428571,9.25501155755e-05
514,0.00524658971668,0.892857142857,9.25697280181e-05
515,0.00524769101595,0.892857142857,9.27239801659e-05
516,0.00524879277766,0.892857142857,9.27437880957e-05
517,0.0052498950021,0.892857142857,9.29566237655e-05
