,Feature,Score
142,E008.H3K27ac.gappedPeak,0.0010482477849
143,GT_Active_Enhancers_hg19.bed,0.00104757950667
144,FAT.ADIP.NUC.EnhG,0.00104739168139
145,E003.H4K8ac.gappedPeak,0.00104552277968
146,wgEncodeAwgDnaseUwHbmecUniPk.narrowPeak,0.00104386373678
147,PANC.ISLT.TssFlnk,0.00104057889994
148,E005.H2A.Z.gappedPeak,0.00103349487394
149,K562_ChIP.seq_KDM1A_ENCFF001SZS.bed,0.0010279859677
150,wgEncodeAwgDnaseUwdukeHsmmtubeUniPk.narrowPeak,0.00102670248095
151,hASCt1.Quies,0.00102555671416
152,MUS.SKLT.F.EnhBiv,0.0010251759943
153,K562_ChIP.seq_REST_ENCFF002CMF.bed,0.00102175696946
154,E085.H3K9me3.gappedPeak,0.00102156599863
155,HeLa.S3_ChIP.seq_MAZ_ENCFF002CSS.bed,0.00102075294671
156,K562_ChIP.seq_USF1_ENCFF002CMV.bed,0.00101787070902
157,GSM575226_GATA6_cycling_pval1e.10_peaks_hg19.bed,0.00101467698375
158,GSM1208622_batch1_chrom1_LoVo_GLI2_PassedQC_peaks_hg19.bed,0.00101453940418
159,HEK293_ChIP.seq_TCF7L2_ENCFF002CRP.bed,0.00101340982211
160,E050.DNase.hotspot.fdr0.01.broad.bed,0.00101294982884
161,E074.H3K27me3.gappedPeak,0.00101271194126
162,E011.H3K27ac.gappedPeak,0.00101256554445
163,GM12878_ChIP.seq_TBL1XR1_ENCFF002CPQ.bed,0.0010119189757
164,GSM534474_hASCt2.H3K4me1.intervals_hg19.bed,0.00101112185363
165,GSM1208805_batch2_chrom1_LoVo_TP73_PassedQC_peaks_hg19.bed,0.00100967079864
166,E037.H3K36me3.gappedPeak,0.00100498017699
167,E023.H3K4me1.gappedPeak,0.00100415034831
168,T47D_ChIP.seq_EP300_ENCFF002CNZ.bed,0.00100023871287
169,GM12891_ChIP.seq_PAX5_ENCFF002CIF.bed,0.000998839837817
170,myotube_ChIP.seq_EZH2_ENCFF002CEG.bed,0.000998124932478
171,E026.H3K27me3.gappedPeak,0.000997353188991
172,E017.H3K4me1.gappedPeak,0.000996289368082
173,FAT.ADIP.NUC.ReprPC,0.000995438779577
174,E055.H3K9me3.gappedPeak,0.000994229293481
175,E029.H3K9me3.gappedPeak,0.000991321079621
176,E034.H3K27me3.gappedPeak,0.000980945864488
177,A549_ChIP.seq_CTCF_ENCFF002DBU.bed,0.000980146849038
178,E050.H3K36me3.gappedPeak,0.00097998789201
179,HeLa.S3_ChIP.seq_CEBPB_ENCFF002CSA.bed,0.000976771866044
180,E102.H3K9ac.gappedPeak,0.000972384937478
181,frontal_cortex_FAIRE.seq_ENCFF001UYC.bed,0.00097073030846
182,E055.DNase.hotspot.fdr0.01.broad.bed,0.000970335882057
183,E114.H3K9me3.gappedPeak,0.00097009982195
184,E056.DNase.hotspot.fdr0.01.broad.bed,0.000969864218751
185,E002.H3K36me3.gappedPeak,0.000968846180772
186,E091.H3K4me1.gappedPeak,0.000966659943096
187,E113.H3K9me3.gappedPeak,0.000965648413923
188,OCI.LY7_ChIP.seq_H2AFZ_ENCFF983OAS.bed,0.000963345936419
189,E021.H3K27me3.gappedPeak,0.000963307203611
190,H7.hESC_ChIP.seq_H3K4me3_ENCSR000DSR_gappedpeak.bed,0.000962145087787
191,E111.H3K27ac.gappedPeak,0.000961890686814
192,E007.H3K4me1.gappedPeak,0.000959901735412
193,Ishikawa_ChIP.seq_TAF1_ENCSR000BTO_ENCFF001TVP_ENCFF001TVQ_intersect.bed,0.000959615640986
194,E096.H3K27me3.gappedPeak,0.000959322161957
195,cardiac_mesoderm_ChIP.seq_H3K27me3_ENCSR000DSK_gappedpeak.bed,0.000958773253063
196,GSM534483_hASCt3.H3K27me3.intervals_hg19.bed,0.000958537957036
197,MUS.SKLT.F.ReprPC,0.000958423221564
198,E080.H3K9me3.gappedPeak,0.000952639830845
199,hepatocyte_PXR_Rif.bed,0.000950693087344
200,E025.H3K9ac.gappedPeak,0.000949642512521
201,E012.H3K27ac.gappedPeak,0.000948771129217
202,E005.H3K18ac.gappedPeak,0.000948048538025
203,GSM678398_SGBS_PPARg_overlap_hg19.bed,0.000941924986224
204,MUS.SKLT.F.Quies,0.000941599686154
205,U2OS_ChIP.seq_TRIM28_ENCFF002DAB.bed,0.000939308551704
206,E127.H3K27me3.gappedPeak,0.000938494121723
207,E119.H2A.Z.gappedPeak,0.000937730476269
208,E056.H3K27me3.gappedPeak,0.000934451594941
209,E085.H3K27me3.gappedPeak,0.000931652905445
210,FAT.ADIP.NUC.TssFlnkU,0.000930146488605
211,WI38_transcription_profiling_by_array_assay_ENCSR000CZD_ENCFF001VYM_ENCFF001VYL_intersect.bed,0.000929870764835
212,E116.H4K20me1.gappedPeak,0.000928232236491
213,FAT.ADIP.NUC.TxWk,0.000926974444376
214,Panc1_transcription_profiling_by_array_assay_ENCSR000DAZ_ENCFF001VXW_ENCFF001VXV_intersect.bed,0.000926935521591
215,E018.H3K4me1.gappedPeak,0.000924329353175
216,K562_ChIP.seq_NR2C2_ENCFF002CYM.bed,0.000922434256825
217,E049.H3K4me1.gappedPeak,0.000921786114035
218,FAT.ADIP.NUC.TssFlnkD,0.000919852569486
219,E042.H3K4me1.gappedPeak,0.000919293448027
220,E106.H3K27ac.gappedPeak,0.000918451988902
221,Caco.2_ChIP.seq_H3K4me3_ENCSR000DQM_gappedpeak.bed,0.000913161441669
222,E007.H3K9ac.gappedPeak,0.000912977707073
223,PancIslt.Quies,0.000912615627512
224,BJ_ChIP.seq_CTCF_ENCFF002DCC.bed,0.000910938312786
225,E069.H3K4me3.gappedPeak,0.000906424260916
226,GSM1208632_batch1_chrom1_LoVo_HNF4A_PassedQC_peaks_hg19.bed,0.00090537160057
227,E109.H3K9me3.gappedPeak,0.000904839707549
228,GSM1208649_batch1_chrom1_LoVo_MEF2C_PassedQC_peaks_hg19.bed,0.000902602272388
229,E016.H3K4me1.gappedPeak,0.00090211507211
230,K562_ChIP.seq_CBX3_ENCFF001SYW.bed,0.000900628087574
231,Ishikawa_ChIP.seq_YY1_ENCSR000BSY_ENCFF001TVY_ENCFF001TVX_intersect.bed,0.000899736115346
232,E050.H3K9me3.gappedPeak,0.000897090505333
233,A549_FAIRE.seq_ENCFF001UXY.bed,0.000896775579058
234,kidney_epithelial_cell_ChIP.seq_H3K36me3_ENCSR000DVE_gappedpeak.bed,0.000893852127087
235,E100.H3K9me3.gappedPeak,0.000893284802434
236,wgEncodeAwgDnaseDukeHtr8svnUniPk.narrowPeak,0.000893246484456
237,GSM1208780_batch2_chrom1_LoVo_NKX2.2_PassedQC_peaks_hg19.bed,0.000893122348067
238,E009.H3K4me3.gappedPeak,0.000892960976625
239,HepG2_ChIP.seq_FOXA1_ENCFF002CKJ.bed,0.000891547854245
240,E003.H3K27ac.gappedPeak,0.000890337079888
241,fibroblast_of_lung_ChIP.seq_EZH2_ENCFF002CFE.bed,0.00088545947114
242,E050.H3K4me1.gappedPeak,0.000884940493842
243,E002.H3K4me1.gappedPeak,0.000884779245183
244,GSM1208608_batch1_chrom1_LoVo_EGR1_PassedQC_peaks_hg19.bed,0.000879941477587
245,fibroblast_of_the_conjunctiva_transcription_profiling_by_array_assay_ENCSR000DAC_ENCFF001VUA_ENCFF001VTZ_intersect.bed,0.000879166139572
246,E008.H2BK120ac.gappedPeak,0.000878623990719
247,GT_FOXA1_chipseq_hg19.bed,0.000877777608591
248,E113.H3K36me3.gappedPeak,0.000877370560303
249,E079.H3K27ac.gappedPeak,0.000876794076219
250,smooth_muscle_cell_of_the_brain_vasculature_transcription_profiling_by_array_assay_ENCSR000CYV_ENCFF001VTR_ENCFF001VTS_intersect.bed,0.000876102703584
251,E056.H3K9me3.gappedPeak,0.000873889131302
252,E075.H3K27ac.gappedPeak,0.000872994958462
253,DE_Poised_Enhancers_hg19.bed,0.000872866081412
254,E065.H3K9me3.gappedPeak,0.000871366532287
255,E094.H3K9me3.gappedPeak,0.000871027514191
256,HL.60_ChIP.seq_CTCF_ENCFF002DDA.bed,0.000867442827838
257,E113.H3K27me3.gappedPeak,0.000866840077095
258,GSM1208620_batch1_chrom1_LoVo_GATA4_PassedQC_peaks_hg19.bed,0.000866446622282
259,Hepg2.TssP,0.000866179142692
260,A549_ChIP.seq_CEBPB_ENCFF002COD.bed,0.000865712392974
261,SK.N.SH_ChIP.seq_JUND_ENCFF001VQY.bed,0.00086480086863
262,E105.H3K9me3.gappedPeak,0.000864111569372
263,E055.H3K27me3.gappedPeak,0.00086256437495
264,islet_pooled_H3K4me3_peaks.broadPeak,0.000861893277691
265,E050.H3K27ac.gappedPeak,0.000861365226579
266,H1.hESC_ChIP.seq_JUND_ENCFF002CQY.bed,0.000861312305533
267,E028.H3K4me1.gappedPeak,0.000861095589846
268,Hepg2.EnhA,0.000860853665755
269,E094.DNase.hotspot.fdr0.01.broad.bed,0.000859146009816
270,E037.H3K9me3.gappedPeak,0.000859083739457
271,E114.H4K20me1.gappedPeak,0.000858501783401
272,islet_lncRNA_hg19.bed,0.000858239197758
273,LXRB_2h_GW3965_intersect.bed,0.000858042358423
274,E119.H3K9ac.gappedPeak,0.000857270014529
275,E101.H3K36me3.gappedPeak,0.000854026852339
276,E015.H3K4me3.gappedPeak,0.000850272014699
277,E001.H3K4me3.gappedPeak,0.000849818421706
278,HeLa.S3_ChIP.seq_CTCF_ENCFF002DAU.bed,0.000849150645991
279,GSM1250896_GATA4.AGS.peaks.bed,0.000848657831528
280,E075.H3K9ac.gappedPeak,0.00084746051652
281,E036.H3K27me3.gappedPeak,0.000846281224158
282,E036.H3K9me3.gappedPeak,0.000845276691229
283,E008.H3K4ac.gappedPeak,0.000843916873416
284,E007.H2BK5ac.gappedPeak,0.000841562375155
285,E087.H3K4me1.gappedPeak,0.000840525685883
286,E081.H3K27me3.gappedPeak,0.000839271755113
287,H1.hESC_ChIP.seq_CTCF_ENCFF002DAR.bed,0.00083844128875
288,E006.H3K9me3.gappedPeak,0.000837718374246
289,HEK293_ChIP.seq_CTCF_ENCFF002DCV.bed,0.000837620209945
290,E099.H3K4me1.gappedPeak,0.00083516204728
291,E061.H3K27ac.gappedPeak,0.000829307875797
292,liver_USF1_ctrl_peaks.narrowPeak,0.000828019520728
293,E065.H3K4me1.gappedPeak,0.000827860356574
294,E115.H3K79me2.gappedPeak,0.000826893529537
295,HL.60_ChIP.seq_POLR2AphosphoS5_ENCSR000BTL_ENCFF001UIP_ENCFF001UIO_intersect.bed,0.000826719154626
296,mononuclear_cell_ChIP.seq_H3K27me3_ENCFF001VDH.bed,0.000825669655349
297,E112.H3K27me3.gappedPeak,0.000824784639825
298,LXRA.FLAG_2h_GW3965_intersect.bed,0.000823379949064
299,E017.DNase.hotspot.fdr0.01.broad.bed,0.00082291694606
300,E099.H3K27ac.gappedPeak,0.000822050388505
301,E091.H3K4me3.gappedPeak,0.000821136034527
302,wgEncodeAwgDnaseUwHmvecdneoUniPk.narrowPeak,0.000820987709722
303,DOHH2_ChIP.seq_H3K4me2_ENCFF244FMG.bed,0.000820748799778
304,K562_transcription_profiling_by_array_assay_ENCFF001SNU.bed,0.000817309628488
305,HCT116_ChIP.seq_CEBPB_ENCSR000BSD_ENCFF001UDP_ENCFF001UDO_intersect.bed,0.000816042468927
306,E104.H3K4me1.gappedPeak,0.000815248054707
307,GSM534492_hASCt4.CTCF.intervals_hg19.bed,0.00081477803013
308,E006.H2A.Z.gappedPeak,0.000812864328347
309,E042.H3K27ac.gappedPeak,0.000812465400406
310,wgEncodeAwgDnaseUwCaco2UniPk.narrowPeak,0.000811720152319
311,HepG2_ChIP.seq_FOXA1_ENCFF002CKI.bed,0.000811434914417
312,E043.H3K4me1.gappedPeak,0.00080893274081
313,H1.hESC_ChIP.seq_BCL11A_ENCFF001UAX.bed,0.000807923540455
314,K562_transcription_profiling_by_array_assay_ENCFF001SNV.bed,0.000807517942134
315,B_cell_ChIP.seq_H4K20me1_ENCFF001STN.bed,0.000806732993283
316,E100.H3K27me3.gappedPeak,0.000806102011803
317,common_wo_acinar_ATACseq_hg19.bed,0.000804042443305
318,E027.H3K4me3.gappedPeak,0.000802583132087
319,E001.H3K4me1.gappedPeak,0.000801766338116
320,MCF.7_ChIP.seq_TCF12_ENCSR000BUN_ENCFF001UNW_ENCFF001UNV_intersect.bed,0.000800918131825
321,Adipocyte_EBF1_hg19.bed,0.000796562008727
322,K562_ChIP.seq_SMARCB1_ENCFF002CWU.bed,0.000795159324111
323,G401.6_FAIRE.seq_ENCFF001UYZ.bed,0.00079444462064
324,GSM1208730_batch2_chrom1_LoVo_E2F7_PassedQC_peaks_hg19.bed,0.000793094555961
325,wgEncodeAwgDnaseUwH7hescUniPk.narrowPeak,0.000792343995362
326,IMR.90_ChIP.seq_RCOR1_ENCFF001VLO.bed,0.000792277515031
327,wgEncodeAwgDnaseUwdukeMcf7UniPk.narrowPeak,0.000791445296252
328,E051.H3K9me3.gappedPeak,0.000790828141868
329,E032.H3K36me3.gappedPeak,0.000790402251147
330,E074.H3K9me3.gappedPeak,0.000787917099385
331,E129.H3K4me1.gappedPeak,0.000787299765328
332,E043.H3K27me3.gappedPeak,0.000786263772465
333,E092.H3K27ac.gappedPeak,0.000784121574453
334,E059.H3K36me3.gappedPeak,0.000784036924503
335,E026.H3K9ac.gappedPeak,0.000783670705173
336,MCF.7_ChIP.seq_MYC_ENCFF002DBG.bed,0.000782047307491
337,GSM1250897_GATA6.AGS.peaks.bed,0.000782028348118
338,E125.H3K9me3.gappedPeak,0.000781150067915
339,HepG2_transcription_profiling_by_array_assay_ENCFF001SNP.bed,0.000781125352716
340,GSM1240819_GP5dControl_JUND_peaks_hg19.bed,0.000780993169959
341,E076.H3K27me3.gappedPeak,0.000779071199081
342,E114.H3K4me3.gappedPeak,0.000777720351015
343,E040.H3K27me3.gappedPeak,0.000777433326324
344,E001.H3K27me3.gappedPeak,0.000777416290932
345,wgEncodeAwgDnaseUwHmvecdblneoUniPk.narrowPeak,0.000776503312997
346,E083.H3K4me3.gappedPeak,0.000776262911585
347,E093.H3K9me3.gappedPeak,0.000774311957613
348,E062.H3K9me3.gappedPeak,0.000773093230442
349,E050.H3K27me3.gappedPeak,0.000771730487029
350,GM12878_ChIP.seq_CUX1_ENCFF001VDY.bed,0.000771708339375
351,wgEncodeAwgDnaseDukeFibropUniPk.narrowPeak,0.000769858282063
352,LIV.ADLT.EnhA,0.000767426626588
353,E023.H3K4me3.gappedPeak,0.000766509848892
354,NB4_ChIP.seq_MYC_ENCFF002CZO.bed,0.000765821949224
355,FAT.ADIP.NUC.EnhBiv,0.00076331979549
356,common_w_acinar_ATACseq_hg19.bed,0.000763262342983
357,HCT116_ChIP.seq_SIN3A_ENCSR000BSG_ENCFF001UEI_ENCFF001UEJ_intersect.bed,0.000762810122627
358,E002.H3K9me3.gappedPeak,0.000760017475675
359,E110.H3K9ac.gappedPeak,0.000758086560568
360,GM12878_ChIP.seq_RUNX3_ENCFF002CHS.bed,0.000757261892681
361,hepatocyte_H3K4me1_Rif.bed,0.000756255511073
362,GSM534479_hASCt3.H3K4me3.intervals_hg19.bed,0.0007558706459
363,E113.H3K4me3.gappedPeak,0.000754398371936
364,H1.hESC_ChIP.seq_H3K9ac_ENCFF001SVE.bed,0.000750854190234
365,A549_ChIP.seq_CEBPB_ENCSR000BUB_ENCFF001TRO_ENCFF001TRP_intersect.bed,0.000750145342215
366,Hsmm.Tx,0.000749678190144
367,E071.H3K27ac.gappedPeak,0.000749105631342
368,E054.H3K4me3.gappedPeak,0.000748683256246
369,E035.H3K36me3.gappedPeak,0.00074813152781
370,E046.H3K27ac.gappedPeak,0.000747340292349
371,E074.H3K4me3.gappedPeak,0.000746376017401
372,E006.H2BK120ac.gappedPeak,0.000745162280665
373,E125.H3K79me2.gappedPeak,0.00074394190513
374,SK.N.SH_ChIP.seq_H3K36me3_ENCSR000DXO_gappedpeak.bed,0.000742762115676
375,wgEncodeAwgDnaseDukePanisletdUniPk.narrowPeak,0.000742400917031
376,RNA_Pol2_24h_Rosiglitazone_intersect.bed,0.000742323955644
377,E008.H3K79me1.gappedPeak,0.000741503719971
378,E017.H4K8ac.gappedPeak,0.000741269796813
379,E107.H3K9ac.gappedPeak,0.000740560470223
380,E068.H3K9me3.gappedPeak,0.000740133545611
381,E026.H3K4me3.gappedPeak,0.000738175349152
382,wgEncodeAwgDnaseUwHcfUniPk.narrowPeak,0.000734045868224
383,E094.H3K4me1.gappedPeak,0.000733103483222
384,wgEncodeAwgDnaseDukeIshikawaestradiolUniPk.narrowPeak,0.00073302326065
385,E020.H3K4me3.gappedPeak,0.000730839873795
386,SK.N.MC_transcription_profiling_by_array_assay_ENCSR000CYN_ENCFF001VYF_ENCFF001VYG_intersect.bed,0.000730270515843
387,K562_ChIP.seq_JUND_ENCFF002CWZ.bed,0.000727519225133
388,E039.H3K36me3.gappedPeak,0.000726261719008
389,HeLa.S3_ChIP.seq_EP300_ENCFF002CSX.bed,0.000725730765596
390,GSM534490_hASCt4.H3K27me3.intervals_hg19.bed,0.000725671479726
391,foreskin_fibroblast_ChIP.seq_H3K4me3_ENCSR000DUJ_gappedpeak.bed,0.000724578330169
392,E031.H3K36me3.gappedPeak,0.00072447433862
393,A204.1_FAIRE.seq_ENCFF001UYY.bed,0.000723900085782
394,PancIslt.EnhA,0.000723317815244
395,E052.H3K4me3.gappedPeak,0.000723054321403
396,E091.H3K27ac.gappedPeak,0.000722536174828
397,E030.H3K4me3.gappedPeak,0.000722044155764
398,E009.H3K27me3.gappedPeak,0.000721921976993
399,E010.H2A.Z.gappedPeak,0.000721684747023
400,GSM1208678_batch1_chrom1_LoVo_SMC1A_PassedQC_peaks_hg19.bed,0.000721428692474
401,GSM1709939_BRD4_T_final.bed,0.000720765603619
402,E093.H3K4me1.gappedPeak,0.000720477196497
403,E027.H3K27me3.gappedPeak,0.00072030846694
404,GSM1208731_batch2_chrom1_LoVo_E2F8_PassedQC_peaks_hg19.bed,0.000719111815955
405,E035.H3K9me3.gappedPeak,0.000718557231402
406,E059.DNase.hotspot.fdr0.01.broad.bed,0.000715993841863
407,K562_transcription_profiling_by_array_assay_ENCFF001SNS.bed,0.000715735177918
